Time (s),Current (A)
0.00139968227723488,-0.0069173895023192
0.00140989664374969,-0.0117622769501865
0.00142092106040493,-0.0159292537200377
0.00142985304717425,-0.0406871823930737
0.00144109968594462,-0.0280547783043834
0.00145051564904255,-0.0373894945632004
0.00146115326701912,-0.0482965068552533
0.00146830862915234,-0.0390839604819193
0.00147946259151209,-0.0522919317080534
0.00149134410712607,-0.0571296876894875
0.00149920036542698,-0.0605224669845501
0.00151062285669929,-0.0772401255246855
0.00152131971276871,-0.0826383733667186
0.00152858056936102,-0.0757011146226936
0.00154051639255395,-0.0820863226106774
0.00154889133598735,-0.087036641727932
0.0015583927815598,-0.0957346278897486
0.00157051917832564,-0.0975312121543144
0.00157931594356456,-0.103682534015331
0.00158868436872705,-0.105109345902917
0.00159933924709383,-0.113489169390037
0.00161148085198965,-0.113236476722823
0.0016190581911049,-0.124085155629877
0.00163097247824052,-0.132111404860833
0.00164113167262326,-0.129328567019269
0.00164901115901527,-0.139370832847149
0.0016593395198691,-0.139648023078231
0.00166745323452771,-0.137856316686469
0.00167954722076287,-0.14836291404856
0.00169086061303717,-0.143903340951244
0.00170020653999161,-0.153990292642098
0.00170936826429527,-0.155541006161433
0.00171934902523198,-0.159762396821732
0.00173107270761974,-0.165403313951404
0.00173866708577101,-0.16558814210735
0.00174959501362817,-0.166072499293849
0.0017593359386167,-0.17249880788566
0.00176906829164625,-0.158657492603695
0.00177906717213705,-0.159567347323143
0.00178930002238029,-0.175966632262431
0.00179905855535701,-0.173762236449205
0.00180999208500273,-0.178050162245437
0.00182044537856595,-0.181478772639973
0.00183061814239388,-0.186045533742366
0.00183879554157794,-0.172969635603955
0.00184965055771806,-0.177648556798685
0.00186005035193158,-0.180104953513649
0.00186891111987209,-0.17888273260993
0.00188011951323766,-0.186438075209776
0.00188913657403723,-0.185988720602639
0.00189952158026456,-0.181304392962516
0.00190944911046745,-0.175451656158419
0.00191932555695922,-0.182796585432408
0.00192997411866544,-0.17897677785405
0.00194000448389917,-0.178810125429558
0.0019497500548514,-0.18308080812559
0.00195966859292682,-0.173553414470038
0.00196843081933691,-0.169525121425816
0.00198062996525427,-0.170251945503362
0.00199014693819899,-0.172524261956278
0.00200031215178948,-0.168960032644839
0.00200921404167079,-0.161253500971336
0.00201994128424939,-0.166390170002467
0.00202922318022773,-0.162525828631176
0.00203861383636716,-0.161454147089195
0.00205069653520057,-0.167270042299612
0.00205955440853965,-0.15463994622424
0.0020699930994544,-0.14791220523449
0.00207960655476099,-0.149675540422606
0.00208963349609444,-0.142668423183846
0.00209964267384711,-0.136928718779071
0.00211077878215485,-0.133662072199792
0.00211997614378375,-0.137804799024892
0.00213033601652477,-0.134113215093884
0.00214040313667861,-0.117300355193265
0.00215047573227757,-0.127089219256647
0.00216116297858871,-0.113785356025207
0.00216834810406225,-0.114791179785917
0.00218116750531762,-0.114610169348871
0.00218812600360162,-0.0987793110005324
0.00219912305537069,-0.103118446920071
0.00221125785484578,-0.0889411927256182
0.00221933149565802,-0.0815986792972392
0.00222960095890624,-0.0856880461669741
0.00223932075144695,-0.0761831792340687
0.00225118655279115,-0.0700215634369842
0.00225896601355048,-0.0751495455051022
0.00226824062009917,-0.0698517336914048
0.00228125732778932,-0.0562852636954582
0.00228867587601557,-0.0428816466159707
0.00230021014639401,-0.0493142989178919
0.00230957850974731,-0.043445623076575
0.00231929323795611,-0.0399992524466851
0.00232975376451407,-0.0265624301235842
0.00234079547996479,-0.0331721547285595
0.00235116490736787,-0.0196949602817257
0.00236156234500901,-0.0136369177158585
0.00237081626192468,-0.00712796975585998
0.00238095951858147,-0.0105111472482107
0.00239193453602826,0.00719440996475238
0.00239924077597937,0.00723405432200128
0.00241064213822853,0.0235651434109792
0.00242092140953139,0.0250231249454528
0.00242948128027252,0.030558737727352
0.00244002947938681,0.0325054843671167
0.00244882184443162,0.0378409508992309
0.00246093356464556,0.0476994263612117
0.00246950821199931,0.0485043722842492
0.00247748587594806,0.0629074532077496
0.00249113773397584,0.0627036562452252
0.00250099771694951,0.0673325212757069
0.00250950454740302,0.0733180890229436
0.0025196617402599,0.072520709077595
0.00252819656591696,0.0775913977801066
0.00254125698374936,0.0947691414817779
0.00255067364223599,0.093123515765296
0.0025596932391098,0.0934268449304128
0.00256839079253001,0.0982904490047204
0.00257884230511941,0.105623734308599
0.00259151681217872,0.108732463974818
0.00259988141788422,0.109671660141501
0.0026107610366007,0.113568672199253
0.00262087050160002,0.122438836108218
0.00262936489776027,0.125837234176044
0.00263955653019546,0.1289701822636
0.00265016202202489,0.141772123078396
0.00266058155082251,0.131324341515543
0.00266763454260741,0.140263681837839
0.0026793524997738,0.145539710796085
0.00269001996970236,0.149180339744167
0.00269902696241488,0.150349119465839
0.00270986561117548,0.159798292541052
0.00272101831454821,0.159116435620805
0.00273215133674123,0.164747335625024
0.0027404390170531,0.164764539222045
0.00274995100742309,0.168309341589826
0.00276103844671871,0.172830886470024
0.00276828657418115,0.169396810725272
0.00278022844431715,0.171286555711249
0.00279110938265889,0.174299254672467
0.00279977725964641,0.175140873793969
0.0028104157560096,0.173300871863289
0.00281890866427119,0.17189648717326
0.00282951912786817,0.175866011663735
0.00284051337696072,0.174220921194341
0.00284897479891787,0.172083147087713
0.0028588164182782,0.184912183951205
0.00286918099822818,0.182724079408448
0.00287800758021255,0.173436346248901
0.0028900194567046,0.181249715793347
0.0028992881293001,0.178664565375306
0.00291010839391099,0.180595145207145
0.00291952066029305,0.185130482544002
0.00293134354605874,0.172925499476407
0.00293971551717854,0.17305950089294
0.00294926454682495,0.172550547015091
0.0029603621585021,0.181541223143702
0.00296955942070392,0.178399858683284
0.00297962587972488,0.168365081089424
0.00298880502170705,0.16929323783478
0.0029981901382355,0.168233772659948
0.00300959572543239,0.166591543364132
0.00302084634976004,0.166915323967485
0.00302947943695384,0.1597895496878
0.00303960415979759,0.153722802186976
0.00304924753958637,0.157433167868212
0.00305917445296384,0.157088593623466
0.00306894986326611,0.146755393837866
0.00308127749280555,0.147045709277895
0.00309019419338394,0.143477670688382
0.00309933000222451,0.131113743495722
0.00310939096159199,0.133651440842469
0.00311800247542303,0.130567452715066
0.00313127180573313,0.131419499965629
0.00313984702165293,0.124143908630393
0.0031490779503742,0.123951467211899
0.00316226813203977,0.114485296383766
0.00317072006571752,0.101219031135204
0.00318104735782211,0.103504682040951
0.00318960946297138,0.0981987697516376
0.00319977001858174,0.0966695966202237
0.00320932256321604,0.0971248875351843
0.00321990116255215,0.0909981819319223
0.00323099955973473,0.0749818774357012
0.00324173803120608,0.0736271417662181
0.00325064340075759,0.0767566639082545
0.00325972679286946,0.062742109644249
0.00326885257739438,0.0691206955293548
0.00327991346160699,0.0589810829860665
0.00329062884749111,0.0464866832991259
0.00329839515959458,0.0460021360214868
0.0033082678233014,0.0461407594361187
0.00331874450435116,0.0336699666017683
0.00333102307459721,0.0268822382452791
0.00333902619166471,0.0217151614280155
0.00334888571797734,0.0123745332920979
0.00336160769511562,0.013258221546817
0.00336983799071664,0.010419341541479
0.00338083775188888,0.00488707600678023
0.00339061367147528,0.00150230034580949
0.00340075778415137,-0.0134519971455897
0.00341093513279399,-0.0138861784494626
0.00342042546691401,-0.0230578720356383
0.0034292965534278,-0.0263035252411311
0.00344099563104619,-0.0365434243568886
0.00345040756093366,-0.0365319194818917
0.00345963872551546,-0.0387996873582548
0.00346953007434343,-0.0464451041069151
0.00348031730448739,-0.0516395183514312
0.00348932434716102,-0.0545459173996688
0.00350096412655968,-0.0666014217295097
0.0035089820026212,-0.0657572320589555
0.00352006447759947,-0.0771917027414107
0.00352896389897542,-0.079215032869681
0.00353860781225293,-0.0846555802122356
0.0035495760943941,-0.0920738723048534
0.00356182862180989,-0.090813589487907
0.00357013828684624,-0.103321253946534
0.00358060279394868,-0.106747424449917
0.00359174446660156,-0.109755125332105
0.00359931548775954,-0.109351922571069
0.00360896559983911,-0.121605941908404
0.00361954653164261,-0.122822689459898
0.00363018611825064,-0.127178101306647
0.00363981424487704,-0.127800002555741
0.00364979781442084,-0.128621402498788
0.00366059808568463,-0.12892957283372
0.00367207107187465,-0.138006096641947
0.00367945963738123,-0.139015074063691
0.00368949766128709,-0.151064561339875
0.00370078623701173,-0.148604415286478
0.00370914034108199,-0.155700410584321
0.00372105572490155,-0.152916037549365
0.00373067859801694,-0.162619250189989
0.00373898684485969,-0.16293487085741
0.00375006973706751,-0.164356278616775
0.00375938897415131,-0.165057263058164
0.00377027446646278,-0.175362982501747
0.00378041539184785,-0.170692633971673
0.00378864834689519,-0.175711043635114
0.00380141893205997,-0.169966867407319
0.00381201294942835,-0.172093291492592
0.00381821591104297,-0.186242676169598
0.00382957580931314,-0.18198734543037
0.00383971275721921,-0.168348589276231
0.00385095278876526,-0.174150369384133
0.00386157371483954,-0.179388566333501
0.00386905574091942,-0.186897747921866
0.00388075417195,-0.183412959831523
0.00388881174523227,-0.180217338994098
0.0038999304921562,-0.172794589472416
0.00391042304555832,-0.181828841669604
0.00392038773194105,-0.176658885772463
0.00393050517162553,-0.18366181398183
0.00393998575953686,-0.173099864229008
0.00395010528752156,-0.180639853339644
0.0039608681094878,-0.174945821332978
0.00397071438511964,-0.172884417845259
0.0039808683035251,-0.171965230992662
0.00398882125986416,-0.174129049600152
0.00399837845539102,-0.175269177395954
0.00401057164814939,-0.163455447806
0.00402033147491411,-0.161846508906014
0.0040300844603175,-0.16148475289815
0.00404158489881952,-0.165015114562953
0.00405114191473571,-0.154972044944755
0.00405864761456858,-0.153333335164506
0.00406983805029616,-0.144881017095474
0.00407877226618007,-0.145680639568717
0.00408919153430672,-0.146396180324058
0.00410035711812448,-0.135521123442126
0.0041106026998949,-0.146242006618818
0.00412025027904264,-0.129046832346207
0.00413022012321275,-0.124450222018126
0.0041427133647821,-0.124251044697348
0.00414971758244105,-0.126934367020206
0.00416088674836592,-0.116221449908373
0.00417033116087495,-0.120523590978782
0.00418197683976656,-0.111226043374347
0.00418940719637828,-0.0952035502426981
0.00420069103531091,-0.0981086341516323
0.00420798732448937,-0.0954306265480207
0.00421860559713705,-0.0855360365082715
0.00422909913819702,-0.0797061353094522
0.00423966790313679,-0.0799681345210576
0.0042506471356295,-0.0723214394418113
0.00426000571869557,-0.0651715175572836
0.0042713262078454,-0.0580485777168863
0.00427871933179199,-0.0694586545118777
0.0042885110912321,-0.0535541466585471
0.00430004062885389,-0.0515102752754283
0.00431018226194315,-0.0359866766631762
0.00432020747443887,-0.0328304715634823
0.00433025685170629,-0.0337170191011908
0.00433938639005371,-0.0175553241099001
0.00435001113141094,-0.0221615356266519
0.00435891281768312,-0.00560120503656981
0.00436928716170309,-0.00807500904495012
0.00438073569415223,-0.00209435009327802
0.00438963755593603,-7.6286369023825e-05
0.00440013930025385,0.00839958511244608
0.00440971283394919,0.0160584244833819
0.0044188171408588,0.0192896849335512
0.00442935424666954,0.0304936966647795
0.00444046189553635,0.0328469048173338
0.00444995007638686,0.032664415466681
0.0044603404605533,0.0384542764069001
0.00446943818803312,0.046977161059916
0.0044807861283432,0.0553375336877919
0.004489914928895,0.0611282236003059
0.00449991454544777,0.0638561508853244
0.0045095471169604,0.0682562856929346
0.00452110407864792,0.0740271568939854
0.00452917695444373,0.0879539374599806
0.00454163854699584,0.0875400542577021
0.00455056514616166,0.0904027000206032
0.00455961409502329,0.095151689816139
0.00456975111363634,0.0955665178619122
0.00457985202713488,0.0980763920845921
0.0045904566501497,0.107685847335557
0.00460077178982991,0.11675708290965
0.00460973475523735,0.114899311568525
0.00462102473644259,0.122934719781265
0.0046320325408737,0.126207515077606
0.00463988932838345,0.134802830421621
0.00465058762204168,0.138361015058559
0.00465939642597003,0.144642544451161
0.00467074337615198,0.141248193656289
0.00467873712228103,0.143890125031064
0.00468885210901184,0.146974490867315
0.00469949703975465,0.155025482627665
0.00471138815094833,0.148893626974999
0.0047200340621985,0.170901880541029
0.00473033162733235,0.159088134447931
0.00474074988202627,0.165075158892311
0.00475018441129177,0.160539424427776
0.00475986685254872,0.169559400645782
0.00476987308292926,0.180021815935622
0.00477949170513758,0.175488920367895
0.00479082254669873,0.171914849921561
0.00480180818414976,0.17263501317423
0.00480927245640908,0.168493443196207
0.00481908042081456,0.175928427116788
0.00483053828614845,0.178576035648972
0.0048381707327892,0.178106290431226
0.00485212403498762,0.183298746785951
0.00485895860769443,0.177964372517926
0.00486915690444191,0.175123574590686
0.00487942303504793,0.179062555038715
0.00488875129289405,0.181430756656097
0.00490008862333091,0.167419430461792
0.00490888019633253,0.182869570394922
0.00492155603658728,0.175701374120827
0.00492973097654719,0.175575955369644
0.00494022643695522,0.177327630035966
0.00494892415920191,0.175437027167042
0.00495961890539746,0.170973063644673
0.00496958504489751,0.171802319374316
0.00497878434600585,0.177872602592944
0.0049898667676839,0.17248109151148
0.0050002316092509,0.16721477125552
0.00500976537233026,0.167498769100743
0.00502046392741338,0.16666276369243
0.00502951531945512,0.160275509589016
0.00504073734290499,0.157347275822186
0.00505131764050594,0.156189085608071
0.00506061084552245,0.148138024172756
0.00507106027141932,0.15474086297085
0.00507972897446733,0.145931454413426
0.00509048059976765,0.143078232551967
0.00509884876985423,0.143443468450941
0.00510930853983405,0.144414759422434
0.00511920706156001,0.133257014646012
0.00512952783533223,0.119184364637932
0.00514061493350379,0.128263292369492
0.00514871651557313,0.12242247766412
0.00516147263598841,0.123509283390841
0.00517087909003465,0.110200687120852
0.00518192340391603,0.108104011210134
0.00519012129769728,0.103732656962405
0.00520045212248773,0.0954071996575906
0.00521151374311909,0.0973129970193481
0.00522011356573526,0.0894666689050088
0.00522977760685907,0.0916005736777151
0.00523929300735184,0.0709164590612248
0.00524953082274386,0.0761813461097798
0.00526077885689246,0.0665537988319596
0.00527004648837555,0.0668213262051776
0.00528013952252121,0.0577501214647863
0.00528861918057406,0.0494203409451504
0.00530018280547741,0.0377734168713142
0.00531187857040723,0.0404589083972444
0.00532075480417027,0.0368260351154094
0.00533094978916046,0.0274632436014667
0.00533997320457661,0.0288772123249902
0.005348284959578,0.0206613019754614
0.00535766528995902,0.0191141280427617
0.00537068587775385,0.0161073875577104
0.00537901627371223,-0.00145503267489884
0.0053904400930781,-0.00655452707045983
0.0054007557129283,-0.0116971546413018
0.00541059547731141,-0.019180188628843
0.00542103359863733,-0.0178371916151238
0.00543120521540196,-0.0301666926739356
0.00543971292733654,-0.0301395581872898
0.00545087039910359,-0.0397838897040123
0.0054618772512647,-0.0471077290854215
0.00546702042287435,-0.0488628006461652
0.00547875083675935,-0.0528028305719554
0.00549107297224792,-0.0574599055008391
0.00549956732062774,-0.0621948152131621
0.0055089320628684,-0.0684532321440173
0.00552042302463503,-0.0757386937453537
0.00553018889122013,-0.0800835081307688
0.00554229957855594,-0.0886887876432048
0.0055495672777099,-0.091066093100688
0.00556051313753612,-0.0944653561568564
0.0055683129223159,-0.0971028964292506
0.00557931209569337,-0.106579423981737
0.00558895475650109,-0.115209339532903
0.00560134305048741,-0.109259803142733
0.00561011416107037,-0.112774657781766
0.00561951107858824,-0.118358663465719
0.00562897007028925,-0.126855897864607
0.00564067973309229,-0.132381121334497
0.00564821831487747,-0.128009391942026
0.00566110841551947,-0.144455856921679
0.00567024037978155,-0.143630019138334
0.00567994445052377,-0.142835190128602
0.00568864294517167,-0.146725848046024
0.00569766204918854,-0.149152106201089
0.00571026675188305,-0.147630924642144
0.00571786692337813,-0.161124282538458
0.00572996974385019,-0.155215775948551
0.00573993824294716,-0.164075462504976
0.00575002514422124,-0.167609724845265
0.0057600445340315,-0.165454380086969
0.00576933532967224,-0.169768509949678
0.00577984097421701,-0.171246838722632
0.00578975680451612,-0.177396687851807
0.00580078449675656,-0.176975820013147
0.00580948742692873,-0.180233010350146
0.00581884776179822,-0.177577380244124
0.00582871820969879,-0.173544969817224
0.0058386287362591,-0.174606262502124
0.00585101204549148,-0.17985977196517
0.00585929523348339,-0.184486940879891
0.00586953415951625,-0.18014929960643
0.00587932265054637,-0.178940040402139
0.00588949904209312,-0.181154342505823
0.00589919515519293,-0.181691405680239
0.00591093420847581,-0.179184617149468
0.00591956853964264,-0.170082954545903
0.00593090134081256,-0.175505672210736
0.00593948902080738,-0.175761159227355
0.00594973435789427,-0.173457331509999
0.00596065810757686,-0.166883814945086
0.00597164017979054,-0.173498706864174
0.00598097698665647,-0.167826348122988
0.00599139237780193,-0.169531353100279
0.0059999227996686,-0.153881425184124
0.00600931152946962,-0.166080723587863
0.00602026189200577,-0.160847206558067
0.00602887138412005,-0.164347604177263
0.00604096564624801,-0.15900793138318
0.00604863821706117,-0.155251662453877
0.00606031896951238,-0.155243744160306
0.00606982123075284,-0.146034532644824
0.00608000706035868,-0.146796701846101
0.00609162607607507,-0.154113545245388
0.00610065176934691,-0.143493241078115
0.00611006225872749,-0.136562403654965
0.00612104554911564,-0.127489088085901
0.00613026944420415,-0.122053840824294
0.00614023328848208,-0.122953549368249
0.00615050711858528,-0.117943822681413
0.00615955023910278,-0.115115751890828
0.00617014310559973,-0.118904268947673
0.00617922995414721,-0.103315244358984
0.0061880223541326,-0.0989146671543623
0.00619915975308002,-0.0956918600910372
0.00620932282445098,-0.0928892419057274
0.00622089907501457,-0.0826304015707258
0.00622961040379873,-0.0857297947874123
0.00624099905408763,-0.0806633416176058
0.00625079706330758,-0.072265983122725
0.00625953166155552,-0.0690134863041269
0.0062690789373005,-0.0658086780220575
0.00627959859875313,-0.0542741614799083
0.00628878875819363,-0.0528774973918225
0.00630122033083797,-0.0426180421992311
0.00631048969411468,-0.0389627483580491
0.00631996237687737,-0.0354740823342996
0.00633199843406269,-0.0344288312846317
0.00634023567292268,-0.0169478875327081
0.00635113066649379,-0.0179095178827749
0.00635949034614232,-0.0131738328208528
0.00636957483300983,-0.00554795652439064
0.00637934034815248,-0.00405718643806969
0.00638834315463859,0.000718463598127733
0.00639945025208113,0.00840231155285179
0.00640927631673092,0.00784440727211481
0.00641979159085865,0.0212140140661381
0.00642956018369822,0.0299094744325234
0.00644122739201129,0.0335891854831983
0.00644936810605741,0.0331997872288625
0.00645931159417419,0.0471238592529149
0.00647168944418673,0.0439678083531911
0.00647971346807784,0.0605738748565809
0.00649012613319925,0.0607924813171203
0.00650143337122602,0.0599069658811149
0.00650970913869105,0.0672098932687068
0.00652154254641764,0.0783180952349562
0.00652981161381864,0.0843342887180612
0.00654085613854462,0.0832322109744096
0.00654856445105138,0.0891038143094495
0.00655998382286107,0.0874254152784382
0.00657079821975932,0.0983116512664554
0.00657931339898411,0.107015116919815
0.00658885861574411,0.107012039760868
0.00660017300697792,0.116306034510466
0.00661014139136701,0.114912302041955
0.00661842226714016,0.120230390356908
0.00662863703813491,0.12764830190603
0.00664110141738727,0.137813270756065
0.00665057961084324,0.139372209728473
0.00666007039827357,0.143145385601038
0.00667047628733346,0.142049137213897
0.00668076072235614,0.142666700441744
0.00669040425088275,0.140663541900548
0.00670118093630067,0.155633787888378
0.00671048035459498,0.140445703004885
0.0067179251408363,0.156184029854934
0.00672961200479595,0.153661697897185
0.0067405761670902,0.156662821520236
0.00674938397387755,0.163629701272795
0.00675890711628667,0.16681416040921
0.00677138684767121,0.176957311809848
0.0067808358356057,0.179261618280576
0.00678948789235715,0.175999083107096
0.00679892542203977,0.173377607703458
0.0068117904697701,0.17293651347608
0.00682065987658022,0.177961587791489
0.00682979647884273,0.178297066546307
0.00683870020638753,0.17069723955977
0.00685091634632832,0.178946493775624
0.00686166995977981,0.180447770345292
0.00686948119312941,0.171475438497
0.00688023533955545,0.180503700070608
0.00689068792128154,0.177147547555447
0.00689763258731205,0.173558746703399
0.00691047763395841,0.178448396165928
0.00692017168184688,0.179588149960845
0.00692964173947283,0.182631846655039
0.00694192936600849,0.177017484871642
0.00695049529801959,0.187439426984376
0.00696169343001279,0.177680928582317
0.00697181105191522,0.174324698439788
0.00698001203695625,0.179380366291519
0.00698864412968166,0.164476733021668
0.00700105700712316,0.162273938340327
0.00701011055827536,0.171555918728516
0.00702002511728806,0.173668564207497
0.0070320293534362,0.163159635050023
0.00704062075765823,0.15967706267673
0.00704945060311937,0.148527391957458
0.00706202964413221,0.155434868886222
0.00707039326362927,0.149350164556314
0.00708018776722705,0.151836249745533
0.00708956167884792,0.151322420857891
0.00710071567427563,0.147944349537699
0.00710732583388687,0.142874611378121
0.00711981015131273,0.137093598908126
0.00713042771952987,0.135925737856235
0.00713942762816767,0.123956310198469
0.00714850711158405,0.107883153488427
0.00716064875542358,0.112987113943014
0.0071688374006107,0.124231901408351
0.00717964848630655,0.102208518889879
0.00719014980044731,0.103616686373098
0.00719937969230406,0.105088242951354
0.00721093419233004,0.0905401589800369
0.00721928158327269,0.0801312420779161
0.00723126612054474,0.0829844023379034
0.00723944020743196,0.082873329904261
0.00724971406164922,0.0758559553488136
0.00725914584825395,0.0624492518163215
0.00726927130162256,0.0600827050940284
0.00728085898082997,0.0594329034446338
0.00728867700064605,0.0459729920719604
0.00730170530147216,0.0541398428980828
0.0073087875173515,0.0450568145432331
0.00731924836127738,0.037227878220298
0.00733085994780768,0.0303977310211146
0.00734107734867444,0.0224458370487517
0.00735166649064143,0.0176852286709711
0.00736040936893641,0.00475518563481045
0.00736970174091733,0.0137778638581231
0.00737865762748073,0.00563050853393528
0.00739005676902406,-0.00646492851851025
0.00740067446994663,-0.0205602660361033
0.0074103785635962,-0.0175119653815273
0.00742189525260031,-0.021808408322032
0.00743236871200117,-0.0249192648488913
0.00744042450998894,-0.0348746627396739
0.0074511704057412,-0.0362410545932259
0.00746084622655746,-0.0424905554373107
0.00746978400569971,-0.0452874090668765
0.00747774723564293,-0.0513499220209449
0.00748962488604938,-0.0611420727648152
0.00749787474521719,-0.0641799973666471
0.00750945932182261,-0.0760944480302411
0.00752053170970955,-0.0698221162102828
0.00752979160451804,-0.086503164182223
0.00754136195716259,-0.0896982355279162
0.00754693241563437,-0.0931593149136097
0.007560891450692,-0.102862651592871
0.00756853355520747,-0.101578195221187
0.00758217192597349,-0.109790115103928
0.00759002535838583,-0.103786978785001
0.0076000132258876,-0.112971848653278
0.00761135642186664,-0.122711959734709
0.00761876622314783,-0.117691856138188
0.0076284855543696,-0.130669383630151
0.00764079141110832,-0.129133086454549
0.0076524705364369,-0.133493266362504
0.00766094257500182,-0.147798638171469
0.00767055814082384,-0.142199497397653
0.00768050806532615,-0.14020974261063
0.0076896961034314,-0.148714245869244
0.00769982257248729,-0.155801634461385
0.00771018184680699,-0.151153559285467
0.00772239334570658,-0.163288629162468
0.00772828463070017,-0.1650409021681
0.00774040895997239,-0.165580637740299
0.00775032468885911,-0.165969995325968
0.00775892867534618,-0.158723683592954
0.00777032950499,-0.167298155980816
0.00778020879483353,-0.169523582314524
0.00778922542320123,-0.170214806712576
0.00779994316970991,-0.170158032569307
0.00780871894989248,-0.18133002086246
